كود المحافظة,كود المدينة,المدينة,كود المنطقة,المنطقة,كود الحي,الحي,كود المجاورة,المجاورة, رقم القطعة , مساحة القطعة , نسبة التميز , عدد القطع المتاحة ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 403 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 404 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 405 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 406 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 407 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 408 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 409 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 410 , 521 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 411 , 625 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 412 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 413 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 414 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 415 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 416 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 417 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 418 , 538 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 419 , 448 , 1.190 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 420 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 421 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 422 , 450 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 423 , 450 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 424 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 425 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 426 , 470 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 427 , 608 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 428 , 500 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 429 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 430 , 500 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 431 , 500 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 432 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 433 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 434 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 435 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 436 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 437 , 450 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 438 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 439 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 440 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 441 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 442 , 500 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 443 , 500 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 444 , 500 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 445 , 500 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 446 , 539 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 447 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 448 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 449 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 450 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 451 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 452 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 453 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 454 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 455 , 470 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 456 , 470 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 457 , 470 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 458 , 448 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 459 , 448 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 460 , 448 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 461 , 444 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 462 , 443 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 463 , 443 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 464 , 543 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 465 , 543 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 466 , 543 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 467 , 543 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 468 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 469 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 470 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 471 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 472 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 473 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 474 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 475 , 450 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,2,منطقة 2, 56 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 278 , 590 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 279 , 448 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 280 , 448 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 281 , 569 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 282 , 569 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 596 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 597 , 450 , 1.140 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 598 , 450 , 1.140 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 599 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 600 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 601 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 602 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 603 , 867 , 1.140 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 604 , 664 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 605 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 606 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 607 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 608 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 609 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 610 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 611 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 612 , 400 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,3,منطقة 3, 613 , 778 , 1.170 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 109 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 110 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 111 , 492 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 112 , 465 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 113 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 114 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 115 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 116 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 117 , 606 , 1.230 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 118 , 500 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 119 , 500 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 120 , 500 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 121 , 500 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 122 , 500 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 123 , 500 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 124 , 535 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 125 , 667 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 126 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 127 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 128 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 129 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 130 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 131 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 132 , 606 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 133 , 450 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 134 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 135 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 136 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 137 , 450 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 138 , 450 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 139 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 140 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 141 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 142 , 450 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 143 , 559 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 144 , 559 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 145 , 510 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 146 , 510 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 147 , 510 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 148 , 510 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 149 , 510 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 150 , 510 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 151 , 452 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 152 , 452 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 153 , 452 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 154 , 452 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 155 , 452 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 156 , 452 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 157 , 452 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 158 , 516 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 159 , 573 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 160 , 455 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 161 , 457 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 162 , 455 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 163 , 455 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 164 , 455 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 165 , 455 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 166 , 455 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 167 , 497 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 168 , 497 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 169 , 497 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 170 , 497 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 171 , 559 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 172 , 559 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 173 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 174 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 175 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,4,منطقة 4, 176 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
